starttime	seconds	ctime	dtime	ttime	wait
Wed Dec 06 18:26:12 2023	1701915972	10	11	21	11
Wed Dec 06 18:26:12 2023	1701915972	10	12	22	12
Wed Dec 06 18:20:02 2023	1701915602	7	16	23	14
Wed Dec 06 18:22:54 2023	1701915774	8	15	23	13
Wed Dec 06 18:22:54 2023	1701915774	8	15	23	15
Wed Dec 06 18:20:02 2023	1701915602	7	17	23	16
Wed Dec 06 18:20:02 2023	1701915602	7	17	24	16
Wed Dec 06 18:20:02 2023	1701915602	14	10	24	9
Wed Dec 06 18:26:13 2023	1701915973	8	16	25	15
Wed Dec 06 18:26:12 2023	1701915972	12	14	26	13
Wed Dec 06 18:23:16 2023	1701915796	13	14	27	11
Wed Dec 06 18:25:53 2023	1701915953	12	15	27	11
Wed Dec 06 18:24:14 2023	1701915854	15	12	27	10
Wed Dec 06 18:23:16 2023	1701915796	13	15	28	14
Wed Dec 06 18:25:27 2023	1701915927	11	18	29	14
Wed Dec 06 18:20:02 2023	1701915602	14	15	29	14
Wed Dec 06 18:23:54 2023	1701915834	12	17	29	17
Wed Dec 06 18:20:02 2023	1701915602	15	14	29	14
Wed Dec 06 18:25:27 2023	1701915927	12	18	30	14
Wed Dec 06 18:25:47 2023	1701915947	13	16	30	14
Wed Dec 06 18:25:53 2023	1701915953	12	18	30	18
Wed Dec 06 18:22:25 2023	1701915745	15	15	30	14
Wed Dec 06 18:23:17 2023	1701915797	9	21	30	18
Wed Dec 06 18:26:43 2023	1701916003	15	15	30	15
Wed Dec 06 18:26:43 2023	1701916003	14	16	30	11
Wed Dec 06 18:26:43 2023	1701916003	14	16	30	14
Wed Dec 06 18:25:27 2023	1701915927	14	17	31	16
Wed Dec 06 18:26:43 2023	1701916003	12	19	31	19
Wed Dec 06 18:27:32 2023	1701916052	12	19	31	17
Wed Dec 06 18:25:53 2023	1701915953	12	19	31	15
Wed Dec 06 18:20:02 2023	1701915602	7	24	31	20
Wed Dec 06 18:26:44 2023	1701916004	16	15	31	15
Wed Dec 06 18:27:32 2023	1701916052	12	19	31	17
Wed Dec 06 18:20:02 2023	1701915602	7	24	31	19
Wed Dec 06 18:22:54 2023	1701915774	5	26	31	26
Wed Dec 06 18:20:02 2023	1701915602	8	23	32	22
Wed Dec 06 18:20:02 2023	1701915602	11	21	32	18
Wed Dec 06 18:20:02 2023	1701915602	13	19	32	17
Wed Dec 06 18:20:02 2023	1701915602	7	25	32	25
Wed Dec 06 18:20:02 2023	1701915602	7	25	32	25
Wed Dec 06 18:22:54 2023	1701915774	14	18	32	18
Wed Dec 06 18:20:02 2023	1701915602	13	19	32	17
Wed Dec 06 18:27:03 2023	1701916023	13	20	32	13
Wed Dec 06 18:27:03 2023	1701916023	12	21	32	15
Wed Dec 06 18:24:21 2023	1701915861	12	20	33	18
Wed Dec 06 18:24:21 2023	1701915861	12	21	33	20
Wed Dec 06 18:24:21 2023	1701915861	12	21	33	18
Wed Dec 06 18:25:53 2023	1701915953	20	13	33	10
Wed Dec 06 18:26:43 2023	1701916003	11	22	33	22
Wed Dec 06 18:25:53 2023	1701915953	9	24	33	24
Wed Dec 06 18:23:17 2023	1701915797	7	27	33	21
Wed Dec 06 18:23:17 2023	1701915797	7	27	33	25
Wed Dec 06 18:20:02 2023	1701915602	11	22	34	21
Wed Dec 06 18:25:48 2023	1701915948	10	23	34	22
Wed Dec 06 18:23:17 2023	1701915797	6	28	34	27
Wed Dec 06 18:23:15 2023	1701915795	21	14	34	13
Wed Dec 06 18:26:50 2023	1701916010	15	19	34	17
Wed Dec 06 18:23:17 2023	1701915797	7	28	34	27
Wed Dec 06 18:22:24 2023	1701915744	18	16	35	15
Wed Dec 06 18:20:02 2023	1701915602	10	25	35	13
Wed Dec 06 18:26:12 2023	1701915972	12	23	35	20
Wed Dec 06 18:26:12 2023	1701915972	11	24	35	24
Wed Dec 06 18:26:13 2023	1701915973	7	28	35	27
Wed Dec 06 18:23:15 2023	1701915795	21	14	35	12
Wed Dec 06 18:25:53 2023	1701915953	12	23	35	22
Wed Dec 06 18:27:03 2023	1701916023	12	23	35	15
Wed Dec 06 18:27:32 2023	1701916052	12	23	35	21
Wed Dec 06 18:24:37 2023	1701915877	8	27	35	24
Wed Dec 06 18:23:17 2023	1701915797	8	27	35	23
Wed Dec 06 18:23:17 2023	1701915797	8	27	35	26
Wed Dec 06 18:26:43 2023	1701916003	17	18	35	16
Wed Dec 06 18:24:37 2023	1701915877	8	27	35	24
Wed Dec 06 18:26:12 2023	1701915972	18	17	35	17
Wed Dec 06 18:25:47 2023	1701915947	17	18	35	18
Wed Dec 06 18:27:03 2023	1701916023	13	23	35	20
Wed Dec 06 18:27:03 2023	1701916023	13	23	35	20
Wed Dec 06 18:22:24 2023	1701915744	12	24	35	23
Wed Dec 06 18:27:03 2023	1701916023	13	23	35	20
Wed Dec 06 18:22:24 2023	1701915744	14	22	36	21
Wed Dec 06 18:22:24 2023	1701915744	20	16	36	14
Wed Dec 06 18:26:12 2023	1701915972	14	22	36	20
Wed Dec 06 18:25:47 2023	1701915947	18	19	37	16
Wed Dec 06 18:25:04 2023	1701915904	20	17	37	14
Wed Dec 06 18:25:27 2023	1701915927	15	21	37	12
Wed Dec 06 18:25:27 2023	1701915927	15	21	37	11
Wed Dec 06 18:25:04 2023	1701915904	19	17	37	16
Wed Dec 06 18:20:02 2023	1701915602	9	28	37	23
Wed Dec 06 18:26:43 2023	1701916003	14	22	37	15
Wed Dec 06 18:20:02 2023	1701915602	9	28	37	22
Wed Dec 06 18:20:02 2023	1701915602	16	20	37	18
Wed Dec 06 18:24:57 2023	1701915897	11	26	37	24
Wed Dec 06 18:25:55 2023	1701915955	5	32	37	32
Wed Dec 06 18:26:43 2023	1701916003	15	23	37	15
Wed Dec 06 18:27:31 2023	1701916051	23	14	37	14
Wed Dec 06 18:25:55 2023	1701915955	5	32	37	32
Wed Dec 06 18:22:54 2023	1701915774	7	30	37	29
Wed Dec 06 18:26:43 2023	1701916003	15	23	37	18
Wed Dec 06 18:25:47 2023	1701915947	14	23	37	19
Wed Dec 06 18:25:22 2023	1701915922	11	26	38	23
Wed Dec 06 18:27:32 2023	1701916052	15	23	38	21
Wed Dec 06 18:22:54 2023	1701915774	5	33	38	29
Wed Dec 06 18:26:43 2023	1701916003	10	28	38	19
Wed Dec 06 18:20:02 2023	1701915602	10	28	38	22
Wed Dec 06 18:20:02 2023	1701915602	7	31	38	31
Wed Dec 06 18:22:25 2023	1701915745	11	27	38	15
Wed Dec 06 18:26:12 2023	1701915972	13	25	38	23
Wed Dec 06 18:25:27 2023	1701915927	14	24	38	11
Wed Dec 06 18:26:43 2023	1701916003	24	15	38	14
Wed Dec 06 18:24:31 2023	1701915871	16	22	38	19
Wed Dec 06 18:26:44 2023	1701916004	22	17	38	14
Wed Dec 06 18:26:43 2023	1701916003	25	14	38	12
Wed Dec 06 18:24:31 2023	1701915871	16	22	38	19
Wed Dec 06 18:26:44 2023	1701916004	22	17	39	17
Wed Dec 06 18:25:47 2023	1701915947	14	25	39	19
Wed Dec 06 18:22:25 2023	1701915745	12	27	39	27
Wed Dec 06 18:25:04 2023	1701915904	22	17	39	16
Wed Dec 06 18:24:21 2023	1701915861	17	23	40	22
Wed Dec 06 18:26:12 2023	1701915972	7	33	40	18
Wed Dec 06 18:25:27 2023	1701915927	15	25	40	25
Wed Dec 06 18:25:53 2023	1701915953	13	27	40	26
Wed Dec 06 18:23:45 2023	1701915825	19	21	40	18
Wed Dec 06 18:23:01 2023	1701915781	13	27	40	24
Wed Dec 06 18:26:44 2023	1701916004	22	18	40	15
Wed Dec 06 18:22:54 2023	1701915774	6	35	40	33
Wed Dec 06 18:23:17 2023	1701915797	25	15	40	14
Wed Dec 06 18:24:31 2023	1701915871	9	31	40	31
Wed Dec 06 18:27:03 2023	1701916023	10	30	40	13
Wed Dec 06 18:26:13 2023	1701915973	13	28	40	27
Wed Dec 06 18:24:31 2023	1701915871	27	14	40	11
Wed Dec 06 18:24:31 2023	1701915871	27	14	40	11
Wed Dec 06 18:20:02 2023	1701915602	29	12	41	12
Wed Dec 06 18:27:31 2023	1701916051	26	14	41	14
Wed Dec 06 18:25:28 2023	1701915928	11	29	41	25
Wed Dec 06 18:25:47 2023	1701915947	16	24	41	19
Wed Dec 06 18:25:28 2023	1701915928	11	29	41	25
Wed Dec 06 18:27:22 2023	1701916042	13	29	41	26
Wed Dec 06 18:26:44 2023	1701916004	15	26	41	26
Wed Dec 06 18:25:53 2023	1701915953	15	27	41	26
Wed Dec 06 18:25:55 2023	1701915955	9	32	41	26
Wed Dec 06 18:25:55 2023	1701915955	9	32	41	32
Wed Dec 06 18:26:18 2023	1701915978	14	28	42	26
Wed Dec 06 18:25:53 2023	1701915953	18	23	42	12
Wed Dec 06 18:23:17 2023	1701915797	14	28	42	21
Wed Dec 06 18:25:53 2023	1701915953	18	23	42	12
Wed Dec 06 18:25:53 2023	1701915953	18	23	42	12
Wed Dec 06 18:23:17 2023	1701915797	14	28	42	20
Wed Dec 06 18:26:13 2023	1701915973	28	14	42	14
Wed Dec 06 18:25:53 2023	1701915953	19	23	42	18
Wed Dec 06 18:25:53 2023	1701915953	14	28	42	20
Wed Dec 06 18:23:17 2023	1701915797	14	28	42	25
Wed Dec 06 18:23:17 2023	1701915797	14	28	42	25
Wed Dec 06 18:22:25 2023	1701915745	15	27	42	15
Wed Dec 06 18:26:12 2023	1701915972	27	16	43	11
Wed Dec 06 18:26:12 2023	1701915972	26	17	43	12
Wed Dec 06 18:26:13 2023	1701915973	30	13	43	10
Wed Dec 06 18:25:53 2023	1701915953	10	33	43	32
Wed Dec 06 18:25:53 2023	1701915953	10	33	43	32
Wed Dec 06 18:25:55 2023	1701915955	10	33	43	29
Wed Dec 06 18:25:55 2023	1701915955	10	33	43	27
Wed Dec 06 18:25:55 2023	1701915955	10	33	43	27
Wed Dec 06 18:25:55 2023	1701915955	10	33	43	31
Wed Dec 06 18:26:43 2023	1701916003	14	30	43	15
Wed Dec 06 18:26:50 2023	1701916010	14	29	43	26
Wed Dec 06 18:26:43 2023	1701916003	13	30	43	15
Wed Dec 06 18:25:53 2023	1701915953	13	30	43	29
Wed Dec 06 18:27:31 2023	1701916051	20	23	44	20
Wed Dec 06 18:26:50 2023	1701916010	15	29	44	27
Wed Dec 06 18:26:13 2023	1701915973	24	20	44	18
Wed Dec 06 18:27:22 2023	1701916042	15	29	44	26
Wed Dec 06 18:25:53 2023	1701915953	25	19	44	18
Wed Dec 06 18:23:17 2023	1701915797	8	36	44	34
Wed Dec 06 18:22:24 2023	1701915744	27	17	44	15
Wed Dec 06 18:22:54 2023	1701915774	7	37	44	30
Wed Dec 06 18:25:53 2023	1701915953	21	23	44	15
Wed Dec 06 18:23:17 2023	1701915797	8	36	44	36
Wed Dec 06 18:20:02 2023	1701915602	14	31	44	30
Wed Dec 06 18:20:02 2023	1701915602	15	29	44	28
Wed Dec 06 18:22:54 2023	1701915774	7	37	44	31
Wed Dec 06 18:22:54 2023	1701915774	8	37	44	25
Wed Dec 06 18:25:48 2023	1701915948	21	24	45	24
Wed Dec 06 18:26:43 2023	1701916003	14	30	45	15
Wed Dec 06 18:25:12 2023	1701915912	14	31	45	28
Wed Dec 06 18:27:03 2023	1701916023	14	30	45	13
Wed Dec 06 18:23:17 2023	1701915797	11	34	45	30
Wed Dec 06 18:20:02 2023	1701915602	14	31	45	18
Wed Dec 06 18:20:02 2023	1701915602	14	31	45	16
Wed Dec 06 18:23:01 2023	1701915781	18	27	45	25
Wed Dec 06 18:25:27 2023	1701915927	21	24	45	11
Wed Dec 06 18:20:02 2023	1701915602	14	31	45	17
Wed Dec 06 18:20:02 2023	1701915602	14	31	45	31
Wed Dec 06 18:26:44 2023	1701916004	18	27	45	23
Wed Dec 06 18:24:57 2023	1701915897	12	33	45	25
Wed Dec 06 18:26:44 2023	1701916004	22	23	45	20
Wed Dec 06 18:26:43 2023	1701916003	19	26	45	17
Wed Dec 06 18:22:24 2023	1701915744	27	19	45	18
Wed Dec 06 18:27:22 2023	1701916042	29	16	46	16
Wed Dec 06 18:24:26 2023	1701915866	18	28	46	27
Wed Dec 06 18:27:31 2023	1701916051	18	28	46	21
Wed Dec 06 18:27:31 2023	1701916051	16	30	46	22
Wed Dec 06 18:26:43 2023	1701916003	20	26	46	15
Wed Dec 06 18:27:31 2023	1701916051	18	28	46	28
Wed Dec 06 18:27:31 2023	1701916051	18	28	46	28
Wed Dec 06 18:26:12 2023	1701915972	27	19	46	14
Wed Dec 06 18:26:44 2023	1701916004	20	26	46	11
Wed Dec 06 18:26:12 2023	1701915972	27	19	46	16
Wed Dec 06 18:26:12 2023	1701915972	27	19	46	16
Wed Dec 06 18:23:17 2023	1701915797	17	29	46	23
Wed Dec 06 18:26:12 2023	1701915972	19	27	46	27
Wed Dec 06 18:25:53 2023	1701915953	11	35	46	34
Wed Dec 06 18:27:31 2023	1701916051	17	30	46	22
Wed Dec 06 18:21:38 2023	1701915698	23	23	46	22
Wed Dec 06 18:26:12 2023	1701915972	27	19	46	11
Wed Dec 06 18:23:17 2023	1701915797	11	36	47	30
Wed Dec 06 18:25:12 2023	1701915912	14	33	47	27
Wed Dec 06 18:25:12 2023	1701915912	14	33	47	31
Wed Dec 06 18:23:54 2023	1701915834	11	35	47	17
Wed Dec 06 18:20:02 2023	1701915602	19	28	47	27
Wed Dec 06 18:20:02 2023	1701915602	29	18	47	18
Wed Dec 06 18:23:17 2023	1701915797	21	26	47	23
Wed Dec 06 18:20:02 2023	1701915602	29	18	47	16
Wed Dec 06 18:26:13 2023	1701915973	16	31	47	31
Wed Dec 06 18:23:17 2023	1701915797	17	30	47	22
Wed Dec 06 18:27:22 2023	1701916042	15	32	47	28
Wed Dec 06 18:25:53 2023	1701915953	14	33	47	30
Wed Dec 06 18:23:17 2023	1701915797	17	30	47	27
Wed Dec 06 18:24:37 2023	1701915877	16	31	47	14
Wed Dec 06 18:25:53 2023	1701915953	20	27	47	23
Wed Dec 06 18:22:54 2023	1701915774	34	13	47	13
Wed Dec 06 18:26:12 2023	1701915972	29	18	48	17
Wed Dec 06 18:26:44 2023	1701916004	8	40	48	26
Wed Dec 06 18:26:44 2023	1701916004	8	40	48	27
Wed Dec 06 18:26:12 2023	1701915972	20	28	48	28
Wed Dec 06 18:26:44 2023	1701916004	8	40	48	38
Wed Dec 06 18:26:12 2023	1701915972	20	28	48	28
Wed Dec 06 18:26:12 2023	1701915972	27	21	48	16
Wed Dec 06 18:26:43 2023	1701916003	16	32	48	31
Wed Dec 06 18:26:44 2023	1701916004	8	40	48	30
Wed Dec 06 18:26:44 2023	1701916004	8	40	48	39
Wed Dec 06 18:26:44 2023	1701916004	8	40	48	40
Wed Dec 06 18:23:18 2023	1701915798	12	36	48	29
Wed Dec 06 18:26:44 2023	1701916004	8	40	48	40
Wed Dec 06 18:20:02 2023	1701915602	15	33	48	19
Wed Dec 06 18:23:16 2023	1701915796	24	24	49	12
Wed Dec 06 18:25:27 2023	1701915927	9	40	49	37
Wed Dec 06 18:23:17 2023	1701915797	14	35	49	33
Wed Dec 06 18:22:25 2023	1701915745	10	39	49	24
Wed Dec 06 18:26:48 2023	1701916008	25	24	49	20
Wed Dec 06 18:23:16 2023	1701915796	13	36	49	15
Wed Dec 06 18:25:47 2023	1701915947	25	25	49	20
Wed Dec 06 18:24:55 2023	1701915895	27	23	50	20
Wed Dec 06 18:23:17 2023	1701915797	29	20	50	20
Wed Dec 06 18:26:44 2023	1701916004	25	24	50	24
Wed Dec 06 18:23:17 2023	1701915797	23	26	50	24
Wed Dec 06 18:25:12 2023	1701915912	14	36	50	27
Wed Dec 06 18:26:43 2023	1701916003	18	32	50	31
Wed Dec 06 18:25:53 2023	1701915953	17	33	50	32
Wed Dec 06 18:22:54 2023	1701915774	14	36	50	20
Wed Dec 06 18:22:54 2023	1701915774	14	36	50	20
Wed Dec 06 18:25:47 2023	1701915947	20	30	50	18
Wed Dec 06 18:22:54 2023	1701915774	14	36	50	20
Wed Dec 06 18:23:45 2023	1701915825	20	30	50	17
Wed Dec 06 18:22:54 2023	1701915774	14	36	50	20
Wed Dec 06 18:22:54 2023	1701915774	14	36	50	18
Wed Dec 06 18:25:53 2023	1701915953	20	30	50	28
Wed Dec 06 18:23:18 2023	1701915798	14	36	50	28
Wed Dec 06 18:25:53 2023	1701915953	8	42	50	17
Wed Dec 06 18:23:17 2023	1701915797	9	41	50	21
Wed Dec 06 18:20:02 2023	1701915602	11	39	50	23
Wed Dec 06 18:22:54 2023	1701915774	14	36	50	18
Wed Dec 06 18:22:54 2023	1701915774	14	36	50	20
Wed Dec 06 18:24:31 2023	1701915871	11	39	51	28
Wed Dec 06 18:22:24 2023	1701915744	27	24	51	21
Wed Dec 06 18:24:31 2023	1701915871	12	39	51	39
Wed Dec 06 18:26:43 2023	1701916003	27	24	51	23
Wed Dec 06 18:23:17 2023	1701915797	21	29	51	27
Wed Dec 06 18:23:18 2023	1701915798	12	39	51	35
Wed Dec 06 18:26:43 2023	1701916003	14	37	51	28
Wed Dec 06 18:23:18 2023	1701915798	12	39	51	37
Wed Dec 06 18:25:53 2023	1701915953	28	23	51	11
Wed Dec 06 18:23:18 2023	1701915798	12	39	51	35
Wed Dec 06 18:25:53 2023	1701915953	24	27	51	22
Wed Dec 06 18:26:13 2023	1701915973	26	26	51	24
Wed Dec 06 18:26:13 2023	1701915973	31	20	51	15
Wed Dec 06 18:24:55 2023	1701915895	27	25	51	25
Wed Dec 06 18:25:53 2023	1701915953	28	23	51	12
Wed Dec 06 18:22:24 2023	1701915744	15	36	51	35
Wed Dec 06 18:25:53 2023	1701915953	18	34	51	14
Wed Dec 06 18:26:13 2023	1701915973	31	20	51	15
Wed Dec 06 18:26:43 2023	1701916003	19	33	51	23
Wed Dec 06 18:25:53 2023	1701915953	11	40	52	38
Wed Dec 06 18:25:12 2023	1701915912	18	33	52	29
Wed Dec 06 18:25:53 2023	1701915953	21	31	52	30
Wed Dec 06 18:24:31 2023	1701915871	19	33	52	25
Wed Dec 06 18:25:53 2023	1701915953	18	34	52	14
Wed Dec 06 18:24:31 2023	1701915871	19	33	52	25
Wed Dec 06 18:24:31 2023	1701915871	19	33	52	26
Wed Dec 06 18:24:31 2023	1701915871	19	33	52	25
Wed Dec 06 18:25:47 2023	1701915947	20	32	52	18
Wed Dec 06 18:23:18 2023	1701915798	12	40	52	39
Wed Dec 06 18:26:12 2023	1701915972	14	38	52	35
Wed Dec 06 18:26:43 2023	1701916003	25	27	52	25
Wed Dec 06 18:23:31 2023	1701915811	33	19	52	19
Wed Dec 06 18:23:18 2023	1701915798	17	35	52	29
Wed Dec 06 18:26:44 2023	1701916004	12	40	52	38
Wed Dec 06 18:26:44 2023	1701916004	10	43	52	31
Wed Dec 06 18:23:17 2023	1701915797	20	32	52	24
Wed Dec 06 18:27:03 2023	1701916023	23	29	52	19
Wed Dec 06 18:26:44 2023	1701916004	10	43	52	31
Wed Dec 06 18:26:44 2023	1701916004	12	40	52	28
Wed Dec 06 18:25:53 2023	1701915953	17	35	52	32
Wed Dec 06 18:27:03 2023	1701916023	22	31	53	19
Wed Dec 06 18:26:44 2023	1701916004	25	27	53	22
Wed Dec 06 18:26:48 2023	1701916008	27	26	53	26
Wed Dec 06 18:25:53 2023	1701915953	19	34	53	18
Wed Dec 06 18:26:12 2023	1701915972	21	32	53	28
Wed Dec 06 18:26:44 2023	1701916004	10	43	53	29
Wed Dec 06 18:25:53 2023	1701915953	19	34	53	18
Wed Dec 06 18:26:18 2023	1701915978	19	34	53	28
Wed Dec 06 18:25:53 2023	1701915953	19	33	53	32
Wed Dec 06 18:26:44 2023	1701916004	10	43	53	31
Wed Dec 06 18:26:44 2023	1701916004	10	43	53	32
Wed Dec 06 18:26:44 2023	1701916004	10	43	53	32
Wed Dec 06 18:23:45 2023	1701915825	20	33	53	20
Wed Dec 06 18:23:17 2023	1701915797	21	32	53	24
Wed Dec 06 18:23:17 2023	1701915797	21	32	53	22
Wed Dec 06 18:26:44 2023	1701916004	25	28	53	21
Wed Dec 06 18:26:12 2023	1701915972	17	36	53	27
Wed Dec 06 18:26:12 2023	1701915972	18	36	53	32
Wed Dec 06 18:23:17 2023	1701915797	21	32	53	31
Wed Dec 06 18:26:09 2023	1701915969	25	29	53	28
Wed Dec 06 18:26:43 2023	1701916003	19	35	53	20
Wed Dec 06 18:26:13 2023	1701915973	19	34	53	33
Wed Dec 06 18:23:17 2023	1701915797	21	32	53	22
Wed Dec 06 18:22:25 2023	1701915745	14	39	53	35
Wed Dec 06 18:22:24 2023	1701915744	35	19	53	18
Wed Dec 06 18:26:43 2023	1701916003	19	35	53	23
Wed Dec 06 18:26:13 2023	1701915973	18	35	54	21
Wed Dec 06 18:26:43 2023	1701916003	19	35	54	24
Wed Dec 06 18:25:47 2023	1701915947	20	34	54	30
Wed Dec 06 18:23:17 2023	1701915797	21	33	54	30
Wed Dec 06 18:26:44 2023	1701916004	14	40	54	32
Wed Dec 06 18:25:47 2023	1701915947	20	34	54	27
Wed Dec 06 18:25:53 2023	1701915953	28	26	54	23
Wed Dec 06 18:26:43 2023	1701916003	27	27	54	25
Wed Dec 06 18:22:24 2023	1701915744	9	45	54	45
Wed Dec 06 18:24:03 2023	1701915843	37	17	54	17
Wed Dec 06 18:24:37 2023	1701915877	14	40	54	29
Wed Dec 06 18:24:23 2023	1701915863	40	14	54	14
Wed Dec 06 18:26:12 2023	1701915972	17	38	55	27
Wed Dec 06 18:25:53 2023	1701915953	12	42	55	18
Wed Dec 06 18:23:10 2023	1701915790	26	29	55	28
Wed Dec 06 18:26:13 2023	1701915973	12	43	55	42
Wed Dec 06 18:26:44 2023	1701916004	15	40	55	40
Wed Dec 06 18:26:12 2023	1701915972	15	40	55	36
Wed Dec 06 18:26:12 2023	1701915972	21	34	55	27
Wed Dec 06 18:25:53 2023	1701915953	23	32	55	29
Wed Dec 06 18:25:53 2023	1701915953	11	44	55	44
Wed Dec 06 18:22:24 2023	1701915744	35	20	55	20
Wed Dec 06 18:25:53 2023	1701915953	18	37	55	27
Wed Dec 06 18:23:15 2023	1701915795	16	39	56	36
Wed Dec 06 18:24:17 2023	1701915857	29	26	56	26
Wed Dec 06 18:27:31 2023	1701916051	37	18	56	18
Wed Dec 06 18:25:53 2023	1701915953	21	35	56	32
Wed Dec 06 18:24:31 2023	1701915871	22	33	56	20
Wed Dec 06 18:26:13 2023	1701915973	25	31	56	28
Wed Dec 06 18:24:31 2023	1701915871	22	34	56	20
Wed Dec 06 18:24:57 2023	1701915897	23	33	56	32
Wed Dec 06 18:26:24 2023	1701915984	39	17	56	14
Wed Dec 06 18:24:57 2023	1701915897	23	33	56	32
Wed Dec 06 18:25:53 2023	1701915953	18	38	56	29
Wed Dec 06 18:26:24 2023	1701915984	39	17	56	17
Wed Dec 06 18:25:53 2023	1701915953	14	42	56	42
Wed Dec 06 18:27:31 2023	1701916051	12	44	56	40
Wed Dec 06 18:27:03 2023	1701916023	23	33	56	20
Wed Dec 06 18:27:31 2023	1701916051	12	44	56	40
Wed Dec 06 18:23:10 2023	1701915790	28	29	56	28
Wed Dec 06 18:24:37 2023	1701915877	16	40	56	31
Wed Dec 06 18:24:37 2023	1701915877	16	40	57	14
Wed Dec 06 18:23:18 2023	1701915798	17	39	57	29
Wed Dec 06 18:24:37 2023	1701915877	16	40	57	32
Wed Dec 06 18:25:53 2023	1701915953	18	38	57	31
Wed Dec 06 18:26:12 2023	1701915972	21	36	57	35
Wed Dec 06 18:25:53 2023	1701915953	18	39	57	33
Wed Dec 06 18:25:53 2023	1701915953	23	34	57	30
Wed Dec 06 18:25:53 2023	1701915953	15	42	57	34
Wed Dec 06 18:25:28 2023	1701915928	33	24	57	20
Wed Dec 06 18:25:28 2023	1701915928	33	24	57	19
Wed Dec 06 18:25:53 2023	1701915953	15	42	57	34
Wed Dec 06 18:25:53 2023	1701915953	16	42	57	39
Wed Dec 06 18:22:54 2023	1701915774	16	41	57	40
Wed Dec 06 18:24:59 2023	1701915899	17	40	57	40
Wed Dec 06 18:24:56 2023	1701915896	10	47	57	35
Wed Dec 06 18:23:15 2023	1701915795	20	38	58	18
Wed Dec 06 18:23:17 2023	1701915797	11	46	58	43
Wed Dec 06 18:27:22 2023	1701916042	25	33	58	31
Wed Dec 06 18:25:53 2023	1701915953	33	25	58	21
Wed Dec 06 18:23:18 2023	1701915798	12	46	58	43
Wed Dec 06 18:25:53 2023	1701915953	18	40	58	38
Wed Dec 06 18:25:33 2023	1701915933	8	50	58	36
Wed Dec 06 18:22:25 2023	1701915745	15	43	58	42
Wed Dec 06 18:26:12 2023	1701915972	9	49	58	34
Wed Dec 06 18:24:37 2023	1701915877	23	35	58	35
Wed Dec 06 18:25:53 2023	1701915953	17	41	58	33
Wed Dec 06 18:26:44 2023	1701916004	18	40	58	32
Wed Dec 06 18:26:44 2023	1701916004	18	40	58	32
Wed Dec 06 18:21:43 2023	1701915703	19	39	58	39
Wed Dec 06 18:22:24 2023	1701915744	13	45	58	45
Wed Dec 06 18:26:44 2023	1701916004	18	41	58	40
Wed Dec 06 18:25:27 2023	1701915927	22	36	58	34
Wed Dec 06 18:26:13 2023	1701915973	8	50	58	47
Wed Dec 06 18:26:13 2023	1701915973	27	32	58	28
Wed Dec 06 18:26:00 2023	1701915960	36	22	58	21
Wed Dec 06 18:27:22 2023	1701916042	25	33	59	20
Wed Dec 06 18:26:13 2023	1701915973	13	45	59	44
Wed Dec 06 18:27:22 2023	1701916042	25	33	59	20
Wed Dec 06 18:20:02 2023	1701915602	7	52	59	26
Wed Dec 06 18:26:13 2023	1701915973	13	46	59	36
Wed Dec 06 18:26:12 2023	1701915972	21	38	59	32
Wed Dec 06 18:27:22 2023	1701916042	26	33	59	31
Wed Dec 06 18:27:22 2023	1701916042	26	33	59	31
Wed Dec 06 18:27:22 2023	1701916042	25	34	59	20
Wed Dec 06 18:24:31 2023	1701915871	31	29	59	23
Wed Dec 06 18:25:22 2023	1701915922	41	18	59	17
Wed Dec 06 18:27:22 2023	1701916042	25	34	59	21
Wed Dec 06 18:23:15 2023	1701915795	18	42	59	24
Wed Dec 06 18:25:22 2023	1701915922	41	18	59	18
Wed Dec 06 18:24:37 2023	1701915877	10	49	59	43
Wed Dec 06 18:27:03 2023	1701916023	15	44	59	42
Wed Dec 06 18:23:16 2023	1701915796	24	35	60	24
Wed Dec 06 18:26:13 2023	1701915973	21	38	60	33
Wed Dec 06 18:24:56 2023	1701915896	12	47	60	36
Wed Dec 06 18:26:13 2023	1701915973	22	37	60	37
Wed Dec 06 18:26:44 2023	1701916004	19	40	60	32
Wed Dec 06 18:24:31 2023	1701915871	11	48	60	25
Wed Dec 06 18:27:31 2023	1701916051	29	31	60	31
Wed Dec 06 18:25:27 2023	1701915927	9	51	60	50
Wed Dec 06 18:26:48 2023	1701916008	27	33	60	31
Wed Dec 06 18:23:15 2023	1701915795	18	42	60	24
Wed Dec 06 18:26:13 2023	1701915973	28	31	60	31
Wed Dec 06 18:25:27 2023	1701915927	9	51	60	50
Wed Dec 06 18:23:15 2023	1701915795	18	42	60	24
Wed Dec 06 18:26:13 2023	1701915973	28	32	60	31
Wed Dec 06 18:22:24 2023	1701915744	14	46	60	41
Wed Dec 06 18:23:15 2023	1701915795	18	42	60	25
Wed Dec 06 18:23:16 2023	1701915796	25	35	60	24
Wed Dec 06 18:22:24 2023	1701915744	14	46	60	41
Wed Dec 06 18:23:16 2023	1701915796	24	36	60	24
Wed Dec 06 18:26:13 2023	1701915973	28	32	60	27
Wed Dec 06 18:26:12 2023	1701915972	10	50	60	34
Wed Dec 06 18:25:53 2023	1701915953	18	42	60	34
